row_index,active,max_z,auc,mean_over_baseline,prominence,n_peaks
794,1,3.6206902013708175,-0.9708354562994189,-0.046131983875985216,0.892221727951017,5.0
795,1,3.410173458470985,-4.005419872550146,-0.1759581516140846,0.4687647367344122,2.0
796,1,3.7251774070912442,1.2614264824072023,0.05255943676696676,0.5977042099473591,3.0
797,0,0.0,0.0,0.0,0.0,0.0
798,1,4.652188109208088,0.4299900000096191,0.0179162500004008,0.31776764449147304,3.0
799,1,3.585754090547372,3.263524554267177,0.13598018976113238,1.1030029357848463,5.0
800,1,4.7957748667336375,0.4235998159356378,0.017649992330651575,0.4235998159356378,1.0
801,1,3.856757970359259,4.0263470496828555,0.16776446040345236,2.015844653388035,4.0
802,1,4.795777790456679,0.44664908718520413,0.018610378632716838,0.44664908718520413,1.0
803,0,0.0,0.0,0.0,0.0,0.0
804,1,3.0356874532470526,-1.0795775760580848,-0.050358855669744094,0.5659997727799587,4.0
805,1,3.8575309628635517,-10.515367309616783,-0.4466130069732193,0.0,0.0
806,1,3.071619192864244,-4.825855117137966,-0.2135506009191304,0.7007966451542236,4.0
807,1,4.397024909093928,-4.646148140444501,-0.1962557485060933,0.02204238481274237,1.0
808,1,4.69110445376138,-1.0771425365090643,-0.044880939021211014,0.8174214750938609,1.0
809,1,4.7958082290306345,-11.333198282672099,-0.47221659511133746,0.0,0.0
810,1,4.795717293469879,-2.3110748061565984,-0.09629478358985827,0.0,0.0
811,0,0.0,0.0,0.0,0.0,0.0
812,1,3.4962263478986877,-4.618961249586164,-0.19245671873275683,1.0217944509610268,2.0
813,1,3.5577231967954184,-7.729615183513307,-0.3429744376068975,1.7031729339815163,2.0
814,1,3.6867670772441508,-11.748272484733942,-0.5043239387354557,1.5987306070667473,3.0
815,1,4.154132809419407,1.4787358594143698,0.061613994142265406,0.9459143339486367,2.0
816,1,4.795741219283195,0.2657638669401703,0.01107349445584043,0.2657638669401703,1.0
817,1,3.1194616337342786,11.718703918607112,0.5214799212157785,2.8621360601859616,7.0
818,1,4.145169228516612,1.1124789040755503,0.046353287669814607,1.0526277506905564,4.0
819,1,4.795807167536197,0.9853875155663533,0.041057813148598056,0.9853875155663533,1.0
820,0,2.29560108491561,-3.5370657656081006,-0.16897531807558833,1.6882814364477632,4.0
821,0,0.0,0.0,0.0,0.0,0.0
822,1,3.8678462404673644,-29.905891696868213,-1.2823858511438075,0.6351578982993829,1.0
823,1,3.7041221924756345,0.8487018204207343,0.03536257585086392,0.3726278435339402,3.0
824,1,3.676047793384573,-5.851074239931967,-0.25539992316371957,1.9973315347412581,3.0
825,1,3.4085673979009536,-1.8568122480859226,-0.04834244307770528,1.0821653964638165,3.0
826,1,2.6718682016053594,27.21563157192576,1.1704733256095896,3.3933534979706312,6.0
827,1,4.795782561421526,0.4901721398353696,0.020423839159807066,0.4901721398353696,1.0
828,1,3.619659133375629,-10.625465692003964,-0.4225732208682502,1.4953464497134772,4.0
829,0,1.9283723216145798,30.57458816773023,1.3696906424569188,2.1960554253895497,8.0
830,1,3.71398033626614,6.165139971856006,0.2568808321606669,2.2590211898389447,4.0
831,0,0.0,0.0,0.0,0.0,0.0
832,1,4.730419207145353,2.747040870419115,0.11446003626746314,2.170576347219066,2.0
833,1,3.536453055797272,2.588772001917804,0.11836095052137763,1.0360668980429828,2.0
834,1,4.114053996015418,10.602605270376369,0.43243367579918496,6.254233987633197,5.0
835,1,2.6781701747718945,22.035130072162637,0.9478680108523113,1.7056320657097424,7.0
836,0,1.4526643338812688,22.676926971838114,0.9600875749701937,1.0274521203489613,6.0
837,0,2.320007367471793,-14.55140625402886,-0.6179785204826099,1.2911070025985176,4.0
838,1,2.537024251312414,9.227428516843185,0.40208089110200324,1.8776019838272227,4.0
